日期,開盤,最高,最低,收盤,漲跌,成交金額,='儀表板'!$A$4&'儀表板'!$A$3,='儀表板'!$A$5&'儀表板'!$A$3,='儀表板'!$A$6&'儀表板'!$A$3,='儀表板'!$A$7&'儀表板'!$A$3,='儀表板'!$A$8&'儀表板'!$A$3,='儀表板'!$A$9&'儀表板'!$A$3,='儀表板'!$B$4&'儀表板'!$B$3,='儀表板'!$B$5&'儀表板'!$B$3,='儀表板'!$B$6&'儀表板'!$B$3
2021/10/01,206.37,206.37,200.57,201.19,-5.4,638,"=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1119)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1119:$G1119) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1119, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1119)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/30,204.27,206.59,203.94,206.59,2.49,613,"=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1120)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1120:$G1120) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1120, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1120)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/29,209.91,209.91,203.95,204.1,-6.49,731,"=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1121)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1121:$G1121) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1121, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1121)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/28,212.51,212.51,210.08,210.59,-1.94,655,"=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1122)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1122:$G1122) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1122, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1122)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/27,213.2,213.75,212.32,212.53,-0.57,704,"=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1123)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1123:$G1123) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1123, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1123)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/24,211.03,213.13,211.03,213.1,2.35,765,"=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1124)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1124:$G1124) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1124, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1124)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/23,208.31,211.57,208.31,210.75,2.94,794,"=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1125)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1125:$G1125) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1125, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1125)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/22,210.6,210.6,206.85,207.81,-3.5,636,"=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1126)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1126:$G1126) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1126, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1126)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/17,209.62,211.37,209.02,211.31,1.7,676,"=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1127)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1127:$G1127) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1127, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1127)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/16,210.51,211.85,209.4,209.61,-0.88,632,"=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1128)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1128:$G1128) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1128, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1128)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/15,212.12,212.82,209.89,210.49,-1.64,662,"=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1129)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1129:$G1129) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1129, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1129)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/14,212.33,213.71,212.06,212.13,-0.15,686,"=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1130)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1130:$G1130) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1130, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1130)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2021/09/13,214.55,214.97,212.28,212.28,-2.35,712,"=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1131)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D1131:$G1131) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G1131, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G1131)), COUNT(range) < N), ""-"", AVERAGE(range))))"
