日期,開盤,最高,最低,收盤,漲跌,成交金額,外資,投信,自營,法人合計,融資餘額,融券餘額,券資比%,='儀表板'!$A$4&'儀表板'!$A$3,='儀表板'!$A$5&'儀表板'!$A$3,='儀表板'!$A$6&'儀表板'!$A$3,='儀表板'!$A$7&'儀表板'!$A$3,='儀表板'!$A$8&'儀表板'!$A$3,='儀表板'!$A$9&'儀表板'!$A$3,='儀表板'!$B$4&'儀表板'!$B$3,='儀表板'!$B$5&'儀表板'!$B$3,='儀表板'!$B$6&'儀表板'!$B$3
2023/12/07,17356.92,17387.94,17273.71,17278.74,-81.98,3039,-5159225,833197,-5573053,-9899081,7845970,315307,4.018712791407563,"=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G587)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D587:$G587) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G587, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G587)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/12/06,17340.82,17439.85,17337.47,17360.72,32.71,3006,253078,4421292,-1021897,3652473,7832720,308966,3.944555658826053,"=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G588)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D588:$G588) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G588, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G588)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/12/05,17401.59,17401.59,17252.57,17328.01,-93.47,3206,-10451806,2030,-6052998,-16502774,7803701,309850,3.970551921453679,"=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G589)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D589:$G589) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G589, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G589)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/12/04,17450.64,17516.61,17398.1,17421.48,-16.87,3297,-5294697,-447701,-3390716,-9133114,7801342,310971,3.986121874928698,"=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G590)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D590:$G590) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G590, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G590)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/12/01,17422.35,17450.13,17355.89,17438.35,4.5,3034,1211435,1082683,-3591964,-1297846,7787207,307122,3.943930089440283,"=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G591)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D591:$G591) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G591, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G591)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/30,17389.2,17433.85,17313.3,17433.85,63.29,4144,7963989,-1901543,-2646181,3416265,7740556,305114,3.941758188946634,"=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G592)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D592:$G592) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G592, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G592)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/29,17352.11,17441.79,17323.27,17370.56,29.31,3279,9920348,-89755,-787483,9043110,7733957,304601,3.938488408973569,"=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G593)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D593:$G593) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G593, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G593)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/28,17150.3,17360.38,17145.2,17341.25,203.83,2983,20003350,-1710105,3064094,21357339,7695138,297981,3.8723282155563683,"=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G594)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D594:$G594) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G594, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G594)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/27,17291.23,17351.93,17133.76,17137.42,-150.0,2795,-1815540,-1412141,-5823190,-9050871,7676974,291391,3.795649171144776,"=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G595)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D595:$G595) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G595, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G595)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/24,17304.65,17336.13,17268.38,17287.42,-7.13,2541,3440371,-470264,-1250407,1719700,7670385,295133,3.8476947376174726,"=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G596)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D596:$G596) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G596, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G596)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/23,17291.33,17343.61,17228.45,17294.55,-15.71,2872,1369017,-929475,-4064792,-3625250,7655795,292488,3.8204784741493207,"=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G597)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D597:$G597) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G597, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G597)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2023/11/22,17325.6,17344.53,17264.95,17310.26,-106.44,2885,-7397392,-143352,-1931489,-9472233,7621347,299511,3.929895856992209,"=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G598)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D598:$G598) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G598, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G598)), COUNT(range) < N), ""-"", AVERAGE(range))))"
